"service_id","total_playtime","avg_daily_playtime","days_active","total_pns","total_days_completed","avg_daily_pns","is_inactive","is_never_completed","is_playing_less","is_pnsing_less","is_finishing_less","flags_count"
"61004bda3391170a2edae7db",3.97,1.985,3,1,0,0.333333333333333,FALSE,TRUE,TRUE,TRUE,FALSE,3
"6102ffcc0d043902e8dc8811",62.44,12.488,5,79,1,15.8,FALSE,FALSE,FALSE,FALSE,TRUE,1
"6109506f045ae600445815b4",3.52,1.76,2,2,0,1,FALSE,TRUE,TRUE,TRUE,FALSE,3
"61142149bd77291f1dfcea83",28.15,7.0375,4,19,0,4.75,FALSE,TRUE,TRUE,FALSE,FALSE,2
"611cf4ca00a13103ab65c14b",9.23,9.23,1,12,0,12,FALSE,TRUE,TRUE,FALSE,FALSE,2
"62968c94929d68045116d328",11.53,11.53,1,12,0,12,FALSE,TRUE,FALSE,FALSE,FALSE,1
"6297de0b70cd210229cad86b",10.96,10.96,1,15,0,15,FALSE,TRUE,FALSE,FALSE,FALSE,1
"62a26a16be9a7c001be79026",17.65,17.65,1,27,0,27,FALSE,TRUE,FALSE,FALSE,FALSE,1
"62e14e176e5de41b053f3acb",12.35,6.175,2,14,0,7,FALSE,TRUE,TRUE,FALSE,FALSE,2
"62feb561aca92c1599166d13",16.77,16.77,1,24,0,24,FALSE,TRUE,FALSE,FALSE,FALSE,1
"62feb561aca92c1599166d19",5.38,5.38,1,5,0,5,FALSE,TRUE,TRUE,FALSE,FALSE,2
"62feb561aca92c1599166d1e",8.37,8.37,1,6,0,6,FALSE,TRUE,TRUE,FALSE,FALSE,2
"62feb561aca92c1599166d3b",5.9,5.9,1,2,0,2,FALSE,TRUE,TRUE,TRUE,FALSE,3
"62feb561aca92c1599166d44",6.52,6.52,1,3,0,3,FALSE,TRUE,TRUE,TRUE,FALSE,3
"62feb561aca92c1599166d52",6.33,6.33,1,5,0,5,FALSE,TRUE,TRUE,FALSE,FALSE,2
"62feb561aca92c1599166d69",6.52,6.52,1,6,0,6,FALSE,TRUE,TRUE,FALSE,FALSE,2
"62feb561aca92c1599166d7a",13.93,13.93,1,18,0,18,FALSE,TRUE,FALSE,FALSE,FALSE,1
"6304030f91971500c6e380f3",20.21,20.21,1,12,1,12,FALSE,FALSE,FALSE,FALSE,TRUE,1
"6304030f91971500c6e38159",22.64,11.32,2,20,1,10,FALSE,FALSE,FALSE,FALSE,TRUE,1
"6304030f91971500c6e3821a",41.9,20.95,2,27,2,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,0
"632bd5da1a4fa806fd718ece",4.22,4.22,1,4,0,4,FALSE,TRUE,TRUE,TRUE,FALSE,3
"64411d4f0b79f10d5ad65baa",0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,1
"64c95026ea2c110826452910",48.61,16.2033333333333,4,34,0,8.5,FALSE,TRUE,FALSE,FALSE,FALSE,1
"65fdc11d0c1f990241ce0871",5.9,5.9,1,1,0,1,FALSE,TRUE,TRUE,TRUE,FALSE,3
"66a493a26adb394eac8afaef",13.8,6.9,2,12,0,6,FALSE,TRUE,TRUE,FALSE,FALSE,2
"66ac438b9c30f1160705f662",10.18,10.18,1,6,0,6,FALSE,TRUE,FALSE,FALSE,FALSE,1
"66b2ccf354ec260c6e16f0f3",29.76,29.76,1,8,1,8,FALSE,FALSE,FALSE,FALSE,TRUE,1
"66bdd09a9c416f14eb7e27d4",13.09,13.09,1,22,0,22,FALSE,TRUE,FALSE,FALSE,FALSE,1
"671021e16dcdb304774b3af5",7.58,7.58,1,12,0,12,FALSE,TRUE,TRUE,FALSE,FALSE,2
"67941580c5ae4514acce4ff3",4.7,4.7,1,1,0,0.5,FALSE,TRUE,TRUE,TRUE,FALSE,3
"67bdcb0e860c98544cfb9ced",2.22,1.11,2,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,2
